source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	characteristics[disease]	characteristics[developmental stage]	characteristics[strain or breed]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]
PXD019953-Rel_GDP_CPP_0_20181108_090825_0	Escherichia coli	not available	13	not available	not available	not available	Rel_GDP_CPP_0_20181108_090825_0	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_0_20181108_090825_0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_300_20181108_042302_300	Escherichia coli	not available	14	not available	not available	not available	Rel_300_20181108_042302_300	proteomic profiling by mass spectrometry	1	Rel_300_20181108_042302_300.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_300_20181108_105850_300	Escherichia coli	not available	15	not available	not available	not available	Rel_GDP_CPP_300_20181108_105850_300	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_300_20181108_105850_300.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_G5P_0_20181107_213953_0	Escherichia coli	not available	16	not available	not available	not available	Rel_GDP_CPP_G5P_0_20181107_213953_0	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_G5P_0_20181107_213953_0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_G5P_30_20181108_194917_30	Escherichia coli	not available	17	not available	not available	not available	Rel_G5P_30_20181108_194917_30	proteomic profiling by mass spectrometry	1	Rel_G5P_30_20181108_194917_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_G5P_30_20181108_145636_30	Escherichia coli	not available	18	not available	not available	not available	Rel_GDP_CPP_G5P_30_20181108_145636_30	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_G5P_30_20181108_145636_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_G5P_0_20181108_140136_0	Escherichia coli	not available	19	not available	not available	not available	Rel_GDP_CPP_G5P_0_20181108_140136_0	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_G5P_0_20181108_140136_0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_30_20181108_100326_30	Escherichia coli	not available	20	not available	not available	not available	Rel_GDP_CPP_30_20181108_100326_30	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_30_20181108_100326_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_G5P_9000_20181108_175128_9000	Escherichia coli	not available	21	not available	not available	not available	Rel_GDP_CPP_G5P_9000_20181108_175128_9000	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_G5P_9000_20181108_175128_9000.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_G5P_30_20181107_223439_30	Escherichia coli	not available	22	not available	not available	not available	Rel_GDP_CPP_G5P_30_20181107_223439_30	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_G5P_30_20181107_223439_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_3000_20181109_063842_3000	Escherichia coli	not available	23	not available	not available	not available	Rel_3000_20181109_063842_3000	proteomic profiling by mass spectrometry	1	Rel_3000_20181109_063842_3000.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_3000_20181107_194059_3000	Escherichia coli	not available	24	not available	not available	not available	Rel_GDP_CPP_3000_20181107_194059_3000	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_3000_20181107_194059_3000.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_3000_20181108_120307_3000	Escherichia coli	not available	25	not available	not available	not available	Rel_GDP_CPP_3000_20181108_120307_3000	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_3000_20181108_120307_3000.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_G5P_9000_20181108_224408_9000	Escherichia coli	not available	26	not available	not available	not available	Rel_G5P_9000_20181108_224408_9000	proteomic profiling by mass spectrometry	1	Rel_G5P_9000_20181108_224408_9000.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_9000_20181109_073342_9000	Escherichia coli	not available	27	not available	not available	not available	Rel_9000_20181109_073342_9000	proteomic profiling by mass spectrometry	1	Rel_9000_20181109_073342_9000.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_300_20181109_053440_300	Escherichia coli	not available	28	not available	not available	not available	Rel_300_20181109_053440_300	proteomic profiling by mass spectrometry	1	Rel_300_20181109_053440_300.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_G5P_300_20181108_155213_300	Escherichia coli	not available	29	not available	not available	not available	Rel_GDP_CPP_G5P_300_20181108_155213_300	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_G5P_300_20181108_155213_300.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_30_20181107_174052_30	Escherichia coli	not available	30	not available	not available	not available	Rel_GDP_CPP_30_20181107_174052_30	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_30_20181107_174052_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_300_20181107_183620_300	Escherichia coli	not available	31	not available	not available	not available	Rel_GDP_CPP_300_20181107_183620_300	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_300_20181107_183620_300.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_3000_20181108_052732_3000	Escherichia coli	not available	32	not available	not available	not available	Rel_3000_20181108_052732_3000	proteomic profiling by mass spectrometry	1	Rel_3000_20181108_052732_3000.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_9000_20181107_203612_9000	Escherichia coli	not available	33	not available	not available	not available	Rel_GDP_CPP_9000_20181107_203612_9000	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_9000_20181107_203612_9000.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
PXD019953-Rel_GDP_CPP_0_20181107_164556_0	Escherichia coli	not available	34	not available	not available	not available	Rel_GDP_CPP_0_20181107_164556_0	proteomic profiling by mass spectrometry	1	Rel_GDP_CPP_0_20181107_164556_0.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=invertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=PepsinA;AC=MS:1001311	label free sample	1
